city,streetAddress,zipcode,latitude,longitude,propertyTaxRate,garageSpaces,hasAssociation,hasCooling,hasGarage,hasHeating,hasSpa,hasView,homeType,parkingSpaces,yearBuilt,latestPrice,numPriceChanges,latest_saledate,latest_salemonth,latest_saleyear,numOfPhotos,numOfAccessibilityFeatures,numOfAppliances,numOfParkingFeatures,numOfPatioAndPorchFeatures,numOfSecurityFeatures,numOfWaterfrontFeatures,numOfWindowFeatures,numOfCommunityFeatures,lotSizeSqFt,livingAreaSqFt,numOfPrimarySchools,numOfElementarySchools,numOfMiddleSchools,numOfHighSchools,avgSchoolDistance,avgSchoolRating,avgSchoolSize,MedianStudentsPerTeacher,numOfBathrooms,numOfBedrooms,numOfStories,houseAge,pricePerSqFt
austin,4602 Wild Briar Pass,78746,30.27702140808105,-97.8216781616211,1.98,0,True,True,False,True,False,False,Single Family,0,1981,595000.0,1,2020-11-30,11,2020,1,0,0,1,0,0,0,0,0,14374.8,3284.0,0,1,1,0,0.4,9.5,1630,14,3.5,3,1,44,181.18148599269185
austin,4516 Cliffstone Cv,78735,30.24468994140625,-97.8233642578125,1.98,0,True,True,False,True,False,False,Single Family,0,1973,439000.0,3,2018-01-24,1,2018,37,0,2,2,0,0,0,0,0,7143.0,1550.0,1,0,1,1,3.4,5.666666666666668,1332,16,2.0,3,1,52,283.2258064516129
austin,2105 Matterhorn Ln,78704,30.25224685668945,-97.78765106201172,1.98,0,False,True,False,True,False,False,Single Family,0,1973,700000.0,2,2019-09-13,9,2019,25,0,3,1,3,1,0,1,0,10890.0,1754.0,1,0,1,1,1.5,6.0,1195,16,2.0,3,1,52,399.0877993158495
austin,2804 Rock Terrace Dr,78704,30.25204849243164,-97.78619384765624,1.98,2,False,True,True,True,True,False,Single Family,2,1973,800000.0,2,2019-09-30,9,2019,40,0,2,2,1,1,0,2,0,13503.6,2127.0,1,0,1,1,1.4,6.0,1195,16,2.0,4,1,52,376.1165961448049
austin,4175 Travis Country Cir,78735,30.25167465209961,-97.8260269165039,1.98,2,True,True,True,True,False,True,Single Family,2,1982,658000.0,1,2020-10-09,10,2020,80,0,3,2,1,2,0,2,0,12196.8,2439.0,1,0,1,1,3.333333333333333,5.666666666666668,1332,16,3.0,4,1,43,269.7826978269783
austin,1300 Darter Ln,78746,30.27236366271973,-97.80674743652344,1.98,0,False,True,False,True,False,False,Single Family,0,1980,825000.0,1,2019-06-13,6,2019,34,0,2,1,0,1,0,2,0,10149.0,2166.0,0,1,1,0,0.35,9.0,1600,14,3.0,4,2,45,380.88642659279776
austin,4611 Cliffstone Cv,78735,30.24342536926269,-97.82360076904295,1.98,2,True,True,True,True,False,True,Single Family,2,1975,496000.0,1,2020-04-23,4,2020,23,0,4,2,1,0,0,0,0,8232.0,1402.0,1,0,1,1,3.4333333333333336,5.666666666666668,1332,16,2.0,4,1,50,353.78031383737516
austin,3108 Thousand Oaks Dr,78746,30.2650089263916,-97.80294799804688,1.98,0,False,True,False,True,False,False,Single Family,0,1981,649000.0,2,2018-09-17,9,2018,1,0,5,1,0,0,0,0,0,10672.0,1881.0,0,1,1,0,0.65,9.0,1600,14,3.0,3,2,44,345.02923976608184
austin,4601 Canyonwood Dr,78735,30.245031356811523,-97.82437896728516,1.98,0,True,True,False,True,False,False,Single Family,0,1976,514900.0,3,2018-09-29,9,2018,38,0,3,1,0,0,0,0,0,13068.0,1968.0,1,0,1,1,3.4,5.666666666666668,1332,16,2.0,3,1,49,261.6361788617886
austin,5428 Moon Shadow Dr,78735,30.256038665771484,-97.83802795410156,1.98,2,True,True,True,True,False,True,Single Family,2,1997,724000.0,3,2020-06-30,6,2020,55,0,4,2,1,1,0,0,0,7927.0,2250.0,1,0,1,1,3.5666666666666664,5.666666666666668,1332,16,2.0,3,1,28,321.77777777777777
austin,4604 Fawnwood Cv,78735,30.244592666625977,-97.824951171875,1.98,0,True,True,False,True,False,False,Single Family,0,1973,650000.0,3,2019-06-16,6,2019,28,0,3,1,1,1,0,3,0,10367.0,2440.0,1,0,1,1,3.4,5.666666666666668,1332,16,3.0,4,2,52,266.39344262295083
austin,4602 Fawnwood Cv,78735,30.24468231201172,-97.82469940185548,1.98,2,True,True,True,True,False,True,Single Family,2,1978,675000.0,1,2020-12-21,12,2020,39,0,3,3,2,1,0,0,0,9713.0,1922.0,1,0,1,1,3.4333333333333336,5.666666666666668,1332,16,3.0,3,1,47,351.1966701352758
austin,1502 Aquifer Cv #A,78746,30.26789093017578,-97.80500030517578,1.98,0,False,True,False,True,False,False,Multiple Occupancy,0,1980,399999.0,3,2018-06-29,6,2018,25,0,2,1,0,0,0,0,0,5880.0,1304.0,0,1,1,0,0.45,9.0,1600,14,2.0,3,2,45,306.7476993865031
austin,5312 Magdelena Dr,78735,30.25789833068848,-97.83203125,1.98,2,True,True,True,True,False,False,Single Family,2,1997,779997.0,1,2019-03-18,3,2019,3,0,3,2,0,0,0,0,0,9844.0,2998.0,1,0,1,1,3.4333333333333336,5.666666666666668,1332,16,4.0,4,2,28,260.1724482988659
austin,4709 Woodside Dr,78735,30.243667602539062,-97.8260498046875,1.98,0,True,True,False,True,False,True,Single Family,0,1975,600000.0,1,2019-08-23,8,2019,27,0,3,1,2,2,0,1,0,11325.6,2214.0,1,0,1,1,3.466666666666667,5.666666666666668,1332,16,2.0,4,1,50,271.00271002710025
austin,4609 Trail Crest Cir,78735,30.25002670288086,-97.82579040527344,1.98,2,True,True,True,True,False,False,Single Family,2,1977,360000.0,5,2020-08-31,8,2020,83,0,3,2,1,0,0,0,0,9278.0,1756.0,1,0,1,1,3.3666666666666667,5.666666666666668,1332,16,2.0,3,1,48,205.0113895216401
austin,3200 Thousand Oaks Dr,78746,30.265968322753903,-97.80394744873048,1.98,2,True,True,True,True,True,False,Single Family,2,1978,773850.0,1,2019-03-08,3,2019,6,0,1,2,0,0,0,0,0,12632.4,2812.0,0,1,1,0,0.55,9.0,1600,14,4.0,4,2,47,275.19559032716927
austin,4601 Hero Ct,78735,30.25155067443848,-97.8438949584961,1.98,2,True,True,True,True,False,False,Single Family,2,1999,629000.0,1,2020-08-07,8,2020,35,0,3,2,1,1,0,0,0,10149.0,2160.0,1,0,1,1,3.733333333333333,5.666666666666668,1332,16,3.0,3,2,26,291.2037037037037
austin,5524 Hero Dr,78735,30.251094818115234,-97.84300994873048,1.98,0,True,True,False,True,False,False,Single Family,0,1998,495000.0,4,2018-03-01,3,2018,20,0,0,1,0,0,0,0,0,7623.0,1849.0,1,0,1,1,3.6666666666666665,5.666666666666668,1332,16,2.0,3,1,27,267.71227690643593
austin,4700 Canyonwood Dr,78735,30.245519638061523,-97.82586669921876,1.98,2,True,True,True,True,False,False,Single Family,2,1977,589999.0,1,2019-04-10,4,2019,28,0,0,2,0,0,0,0,0,14374.8,1997.0,1,0,1,1,3.433333333333333,5.666666666666668,1332,16,2.0,4,1,48,295.442663995994
austin,2607 Sutherland St,78746,30.260242462158203,-97.81220245361328,1.98,1,True,True,True,True,False,False,Single Family,1,2019,735500.0,2,2020-10-01,10,2020,58,0,5,3,4,4,0,1,0,1306.0,1961.0,0,1,1,0,0.85,9.0,1600,14,3.0,3,2,6,375.0637429882713
austin,3420 Rosefinch Trl,78746,30.274755477905284,-97.8056411743164,1.98,0,False,True,False,True,True,False,Single Family,0,1980,839900.0,3,2018-08-17,8,2018,40,0,2,1,0,0,0,0,0,13503.6,2334.0,0,1,1,0,0.5,9.0,1600,14,2.0,3,1,45,359.8543273350471
austin,5525 Travis Green Ln,78735,30.25173568725586,-97.8435516357422,1.98,2,True,True,True,True,False,False,Single Family,2,1999,645000.0,2,2018-02-16,2,2018,31,0,3,2,0,0,0,0,0,8145.0,3090.0,1,0,1,1,3.7,5.666666666666668,1332,16,3.0,4,2,26,208.7378640776699
austin,3305 Sanderling Trl,78746,30.272953033447266,-97.80277252197266,1.98,0,False,True,False,True,False,False,Single Family,0,1980,650000.0,1,2018-11-03,11,2018,22,0,2,1,0,0,0,0,0,7666.0,1742.0,0,1,1,0,0.55,9.0,1600,14,2.0,4,1,45,373.13432835820896
austin,4014 Travis Country Cir,78735,30.253759384155284,-97.83748626708984,1.98,0,False,True,False,True,False,False,Single Family,0,1998,539997.0,1,2020-10-12,10,2020,1,0,3,1,0,0,0,0,0,10890.0,2443.0,1,0,1,1,3.5666666666666664,5.666666666666668,1332,16,3.0,3,1,27,221.0384772820303
austin,4445 Sacred Arrow Dr,78735,30.24873161315918,-97.8239974975586,1.98,2,True,True,True,True,False,True,Single Family,2,1996,825000.0,1,2020-06-30,6,2020,36,0,3,2,2,0,0,0,0,8947.0,3117.0,1,0,1,1,3.3666666666666667,5.666666666666668,1332,16,4.0,4,2,29,264.6775745909528
austin,5625 Hero Dr,78735,30.25131607055664,-97.84542083740234,1.98,0,True,True,False,True,False,False,Single Family,0,1999,559997.0,2,2019-02-26,2,2019,37,0,3,1,0,0,0,0,0,8886.0,2166.0,1,0,1,1,3.766666666666667,5.666666666666668,1332,16,2.0,4,1,26,258.5397045244691
austin,5701 Hero Dr,78735,30.25151634216309,-97.84539794921876,1.98,2,True,True,True,True,False,False,Single Family,2,1999,780000.0,1,2020-12-06,12,2020,40,0,2,2,3,1,0,0,0,8886.0,2680.0,1,0,1,1,3.733333333333333,5.666666666666668,1332,16,3.0,4,1,26,291.04477611940297
austin,3950 Sendero Dr,78735,30.25514030456543,-97.82991027832033,1.98,2,True,True,True,True,True,True,Single Family,2,1998,625000.0,2,2020-06-05,6,2020,39,0,6,2,2,2,0,1,0,12196.8,3438.0,1,0,1,1,3.4,5.666666666666668,1332,16,4.0,5,2,27,181.79173938336243
austin,3940 Sendero Dr,78735,30.255313873291016,-97.8302993774414,1.98,2,True,True,True,True,False,True,Single Family,2,1997,669997.0,2,2019-05-23,5,2019,39,0,4,2,0,0,0,0,0,9831.0,3155.0,1,0,1,1,3.4,5.666666666666668,1332,16,4.0,4,2,28,212.36038034865294
austin,3920 Sendero Dr,78735,30.255754470825195,-97.83120727539062,1.98,2,True,True,True,True,False,True,Single Family,2,1997,769500.0,2,2020-07-20,7,2020,67,0,1,2,1,0,0,1,0,9757.0,2934.0,1,0,1,1,3.4,5.666666666666668,1332,16,3.0,4,2,28,262.26993865030676
austin,3212 Cupid Dr,78735,30.237815856933604,-97.80596923828124,1.98,2,False,True,True,True,True,True,Single Family,2,1964,400000.0,2,2020-12-10,12,2020,14,0,0,1,0,0,0,0,0,10497.0,1824.0,1,0,1,1,3.4,5.666666666666668,1332,16,2.0,3,1,61,219.2982456140351
austin,2905 Oaklane Dr,78704,30.24842834472656,-97.78640747070312,1.98,2,False,True,True,True,False,True,Single Family,2,1961,730000.0,3,2019-07-06,7,2019,37,0,4,2,4,1,0,1,0,10454.0,1962.0,1,0,1,1,1.6333333333333335,6.0,1195,16,3.0,4,2,64,372.0693170234455
austin,5404 Travis Green Ln,78735,30.251279830932614,-97.8414077758789,1.98,2,True,True,True,True,False,True,Single Family,2,1999,665000.0,2,2020-07-17,7,2020,30,0,3,2,2,0,0,0,0,8799.0,2434.0,1,0,1,1,3.633333333333333,5.666666666666668,1332,16,3.0,3,1,26,273.2128184059162
austin,4610 Trail Crest Cir,78735,30.249940872192383,-97.82527923583984,1.98,0,True,True,False,True,False,False,Single Family,0,1975,487000.0,2,2018-07-13,7,2018,1,0,3,1,0,0,0,0,0,10367.0,1594.0,1,0,1,1,3.333333333333333,5.666666666666668,1332,16,2.0,3,1,50,305.5207026348808
austin,3002 Oak Park Dr,78704,30.24802589416504,-97.78673553466795,1.98,2,False,True,True,True,False,False,Single Family,2,1957,599000.0,1,2018-08-08,8,2018,57,0,2,2,0,0,0,0,0,11325.6,2108.0,1,0,1,1,1.6666666666666667,6.0,1195,16,2.0,3,1,68,284.1555977229601
austin,5100 Mcdade Dr,78735,30.25500679016113,-97.83064270019533,1.98,0,True,True,False,True,False,False,Single Family,0,1998,525000.0,1,2018-05-05,5,2018,1,0,4,1,0,0,0,0,0,10018.0,2281.0,1,0,1,1,3.4,5.666666666666668,1332,16,2.0,4,1,27,230.16220955721175
austin,4600 Trail Crest Cir,78735,30.248838424682614,-97.82545471191406,1.98,2,True,True,True,True,False,False,Single Family,2,1975,525000.0,2,2019-05-20,5,2019,1,0,5,2,0,1,0,0,0,8799.0,1986.0,1,0,1,1,3.4,5.666666666666668,1332,16,2.0,4,1,50,264.35045317220545
austin,5128 Concho Creek Bnd,78735,30.2465877532959,-97.83641815185548,1.98,2,True,True,True,True,False,False,Single Family,2,1996,599900.0,1,2018-10-05,10,2018,39,0,6,2,0,0,0,0,0,8842.0,2591.0,1,0,1,1,3.5666666666666664,5.666666666666668,1332,16,3.0,4,2,29,231.53222693940563
austin,5010 Mcdade Dr,78735,30.254722595214844,-97.83009338378906,1.98,0,True,True,False,True,False,False,Single Family,0,1997,665000.0,1,2019-07-31,7,2019,31,0,3,1,1,2,0,2,0,11325.6,2665.0,1,0,1,1,3.4,5.666666666666668,1332,16,2.0,3,1,28,249.53095684803003
austin,5000 Mission Oaks Blvd UNIT 52,78735,30.243322372436523,-97.83695220947266,1.98,0,True,True,False,True,False,False,Condo,0,2000,510250.0,1,2019-10-17,10,2019,31,0,6,1,1,2,0,0,0,14810.4,2075.0,1,0,1,1,3.633333333333333,5.666666666666668,1332,16,2.0,3,1,25,245.90361445783134
austin,5209 Concho Creek Bnd,78735,30.246906280517567,-97.83737182617188,1.98,0,True,True,False,True,False,False,Single Family,0,1999,530000.0,6,2018-09-28,9,2018,31,0,3,1,0,0,0,0,0,7100.0,2279.0,1,0,1,1,3.5666666666666664,5.666666666666668,1332,16,3.0,3,2,26,232.5581395348837
austin,4602 Fieldstone Dr,78735,30.24905776977539,-97.82620239257812,1.98,2,True,True,True,True,False,True,Single Family,2,1975,550000.0,1,2020-01-21,1,2020,34,0,3,2,3,0,0,1,0,7797.0,1996.0,1,0,1,1,3.3666666666666667,5.666666666666668,1332,16,3.0,4,2,50,275.55110220440883
austin,5605 Travis Green Ln,78735,30.25190734863281,-97.84391021728516,1.98,0,True,True,False,True,False,False,Single Family,0,1999,319900.0,3,2019-03-28,3,2019,1,0,1,1,0,0,0,0,0,8145.0,2189.0,1,0,1,1,3.733333333333333,5.666666666666668,1332,16,2.0,4,1,26,146.1397898583828
austin,3006 Oakhaven Dr,78704,30.247148513793945,-97.78710174560548,1.98,0,True,True,False,True,False,False,Single Family,0,1956,619900.0,3,2018-06-15,6,2018,46,0,4,0,0,0,0,0,0,9713.0,1835.0,1,0,1,1,1.7,6.0,1195,16,2.0,3,1,69,337.8201634877384
austin,4200 Bowstring Cv,78735,30.25353813171387,-97.83169555664062,1.98,0,True,True,False,True,False,False,Single Family,0,1996,600000.0,1,2019-10-31,10,2019,40,0,3,1,2,1,0,1,0,12632.4,2651.0,1,0,1,1,3.4,5.666666666666668,1332,16,3.0,5,1,29,226.32968691059978
austin,5313 Concho Creek Bnd,78735,30.246862411499023,-97.83950805664062,1.98,0,False,True,False,True,False,False,Single Family,0,1999,675000.0,1,2020-08-17,8,2020,1,0,0,1,0,0,0,0,0,8712.0,2073.0,1,0,1,1,3.633333333333333,5.666666666666668,1332,16,2.0,3,1,26,325.6150506512301
austin,5019 Crystal Water Dr,78735,30.25315284729004,-97.83097839355467,1.98,0,True,True,False,True,False,False,Single Family,0,1997,535000.0,1,2019-01-12,1,2019,30,0,4,1,0,0,0,0,0,10149.0,2395.0,1,0,1,1,3.4333333333333336,5.666666666666668,1332,16,2.0,4,1,28,223.3820459290188
austin,2904 Oakhaven Dr,78704,30.24724006652832,-97.78585052490234,1.98,1,False,True,True,True,False,False,Single Family,1,1977,699000.0,2,2018-08-30,8,2018,1,0,4,2,0,0,0,0,0,10890.0,2010.0,1,0,1,1,1.6666666666666667,6.0,1195,16,2.0,3,2,48,347.76119402985074
austin,2114 Wychwood Dr,78746,30.261016845703125,-97.80645751953124,1.98,2,False,True,True,True,False,False,Single Family,2,1982,569000.0,9,2018-09-21,9,2018,40,0,3,2,0,0,0,0,0,11325.6,3025.0,0,1,1,0,0.8,9.0,1600,14,3.0,5,2,43,188.099173553719
austin,5225 Trading Bnd,78735,30.25478363037109,-97.83318328857422,1.98,0,True,True,False,True,False,False,Single Family,0,1998,550000.0,1,2018-07-25,7,2018,33,0,3,1,0,0,0,0,0,7753.0,2369.0,1,0,1,1,3.4666666666666663,5.666666666666668,1332,16,3.0,3,2,27,232.16547066272688
austin,5301 Magdelena Dr,78735,30.257184982299805,-97.83180236816406,1.98,0,True,True,False,True,False,False,Single Family,0,1997,560000.0,5,2018-06-01,6,2018,29,0,4,1,0,0,0,0,0,8537.0,2420.0,1,0,1,1,3.4333333333333336,5.666666666666668,1332,16,3.0,4,2,28,231.40495867768595
austin,4407 Knob Oak Ln,78735,30.24821472167969,-97.82794952392578,1.98,0,False,True,False,True,False,False,Single Family,0,1975,468000.0,1,2019-10-25,10,2019,28,0,3,1,2,0,0,1,0,8799.0,1693.0,1,0,1,1,3.4,5.666666666666668,1332,16,2.0,3,1,50,276.43236857649146
austin,4155 Travis Country Cir,78735,30.25258827209473,-97.828125,1.98,2,True,True,True,True,False,True,Single Family,2,2002,749000.0,1,2019-02-27,2,2019,37,0,3,2,0,0,0,0,0,11761.2,3338.0,1,0,1,1,3.3666666666666667,5.666666666666668,1332,16,3.0,5,2,23,224.3858597962852
austin,1401 Spyglass Dr,78746,30.261533737182614,-97.78627014160156,1.98,2,False,True,True,True,False,False,Multiple Occupancy,2,1981,750000.0,5,2018-06-01,6,2018,20,0,4,2,0,0,0,0,0,5793.0,1910.0,0,1,1,0,1.65,9.0,1600,14,3.0,3,2,44,392.67015706806285
austin,4115 Travis Country Cir,78735,30.25266265869141,-97.83358001708984,1.98,0,True,True,False,True,True,False,Single Family,0,1995,594500.0,1,2019-07-22,7,2019,22,0,5,1,2,2,0,2,0,8624.0,2223.0,1,0,1,1,3.5,5.666666666666668,1332,16,2.0,3,1,30,267.43139901034635
austin,1318 Wilderness Dr,78746,30.267993927001964,-97.80064392089844,1.98,0,False,True,False,True,False,False,Single Family,0,1979,805000.0,2,2019-06-14,6,2019,15,0,0,1,0,0,0,0,0,10062.0,2327.0,0,1,1,0,0.65,9.0,1600,14,2.0,3,1,46,345.9389772238934
austin,2324 Westrock Dr,78704,30.243757247924805,-97.78572082519533,1.98,0,False,True,False,True,False,False,Single Family,0,1956,699000.0,2,2019-06-24,6,2019,27,0,3,1,0,1,0,1,0,8712.0,2056.0,1,0,1,1,1.866666666666667,6.0,1195,16,2.0,3,1,69,339.9805447470817
austin,4406 Twisted Tree Dr,78735,30.250675201416016,-97.83397674560548,1.98,0,True,True,False,True,False,False,Single Family,0,1981,475000.0,2,2018-07-20,7,2018,1,0,3,1,0,0,0,0,0,8799.0,1738.0,1,0,1,1,3.466666666666667,5.666666666666668,1332,16,2.0,3,1,44,273.3026467203682
austin,4400 Twisted Tree Dr,78735,30.25131607055664,-97.834228515625,1.98,0,True,True,False,True,False,False,Single Family,0,1981,400000.0,1,2018-04-05,4,2018,31,0,2,1,0,0,0,0,0,8799.0,1778.0,1,0,1,1,3.466666666666667,5.666666666666668,1332,16,2.0,4,1,44,224.9718785151856
austin,5025 Mcdade Dr,78735,30.254451751708984,-97.83077239990234,1.98,2,True,True,True,True,False,False,Single Family,2,1996,717500.0,1,2020-07-17,7,2020,3,0,4,2,2,0,0,0,0,8494.0,2795.0,1,0,1,1,3.4,5.666666666666668,1332,16,3.0,4,2,29,256.7084078711986
austin,5112 Concho Creek Bnd,78735,30.245683670043945,-97.836669921875,1.98,0,True,True,False,True,False,True,Single Family,0,1999,500000.0,6,2018-04-26,4,2018,1,0,2,2,0,0,0,0,0,9583.0,2336.0,1,0,1,1,3.6,5.666666666666668,1332,16,2.0,3,1,26,214.04109589041096
austin,4901 Pebblestone Cir,78735,30.251066207885746,-97.83019256591795,1.98,2,True,True,True,True,False,False,Single Family,2,1981,465000.0,1,2020-05-05,5,2020,18,0,2,2,1,1,0,1,0,10890.0,1647.0,1,0,1,1,3.4333333333333336,5.666666666666668,1332,16,2.0,3,1,44,282.3315118397086
austin,4704 Fannin Falls Pl,78735,30.24592208862305,-97.83512115478516,1.98,2,True,True,True,True,False,False,Single Family,2,1996,519000.0,3,2018-08-14,8,2018,30,0,4,2,0,0,0,0,0,10323.0,2344.0,1,0,1,1,3.6,5.666666666666668,1332,16,3.0,4,2,29,221.4163822525597
austin,1911 Stoneridge Rd,78746,30.263885498046875,-97.80718994140624,1.98,2,True,True,True,True,False,True,Single Family,2,1981,699999.0,11,2018-03-21,3,2018,40,0,4,2,0,0,0,0,0,10323.0,2665.0,0,1,1,0,0.6,9.0,1600,14,3.0,3,3,44,262.6637898686679
austin,4404 Travis Country Cir APT F2,78735,30.24636268615723,-97.82765197753906,1.98,2,True,True,True,True,False,True,Condo,2,1981,345000.0,3,2018-11-15,11,2018,54,0,6,4,0,0,0,0,0,6000.0,1450.0,1,0,1,1,3.4333333333333336,5.666666666666668,1332,16,3.0,2,2,44,237.93103448275863
austin,4835 Calhoun Canyon Loop,78735,30.245420455932614,-97.83470916748048,1.98,0,True,True,False,True,False,False,Single Family,0,1996,450000.0,3,2019-10-17,10,2019,27,0,4,1,2,0,0,0,0,8319.0,1789.0,1,0,1,1,3.6,5.666666666666668,1332,16,2.0,3,1,29,251.5371716042482
austin,1906 Mistywood Dr,78746,30.26405906677246,-97.80606842041016,1.98,2,True,True,True,True,False,True,Single Family,2,1978,739000.0,2,2019-06-07,6,2019,1,0,5,3,1,1,0,1,0,11761.2,2177.0,0,1,1,0,0.6,9.0,1600,14,2.0,4,1,47,339.45796968305007
austin,3400 Rain Forest Dr,78746,30.26852607727051,-97.80850982666016,1.98,0,False,True,False,True,False,False,Single Family,0,1978,775000.0,2,2019-11-08,11,2019,31,0,3,1,1,2,0,1,0,11325.6,1800.0,0,1,1,0,0.4,9.0,1600,14,2.0,4,1,47,430.55555555555554
austin,1349 Spyglass Dr,78746,30.25973701477051,-97.7861328125,1.98,2,False,True,True,True,False,True,Townhouse,2,1981,350000.0,1,2019-11-26,11,2019,5,0,6,2,0,0,0,0,0,5793.0,1968.0,0,1,1,0,1.7,9.0,1600,14,4.0,3,3,44,177.84552845528455
austin,5112 Crystal Water Dr,78735,30.254249572753903,-97.8311767578125,1.98,2,True,True,True,True,False,False,Single Family,2,1996,485000.0,1,2020-09-03,9,2020,61,0,4,2,1,0,0,0,0,7361.0,1654.0,1,0,1,1,3.4333333333333336,5.666666666666668,1332,16,2.0,3,1,29,293.2285368802902
austin,3401 Peregrine Falcon Dr,78746,30.26894187927246,-97.80845642089844,1.98,0,False,True,False,True,False,False,Single Family,0,1978,669000.0,1,2018-03-29,3,2018,29,0,4,1,0,0,0,0,0,11325.6,1804.0,0,1,1,0,0.4,9.0,1600,14,2.0,4,1,47,370.84257206208423
austin,4001 Crystal Water Cv,78735,30.25358390808105,-97.83006286621094,1.98,2,True,True,True,True,False,True,Single Family,2,1996,630000.0,4,2019-01-31,1,2019,1,0,5,2,0,0,0,0,0,8712.0,3389.0,1,0,1,1,3.3666666666666667,5.666666666666668,1332,16,3.0,4,2,29,185.89554440838006
austin,4405 Mesquite Spring Cv,78735,30.24933624267578,-97.8316421508789,1.98,0,True,True,False,True,False,False,Single Family,0,1981,599000.0,1,2019-12-19,12,2019,31,0,4,1,2,1,0,2,0,8058.0,2092.0,1,0,1,1,3.4666666666666663,5.666666666666668,1332,16,2.0,4,2,44,286.3288718929254
austin,4842 Trail Crest Cir,78735,30.248178482055664,-97.82715606689452,1.98,0,True,True,False,True,False,True,Multiple Occupancy,0,1977,425000.0,1,2019-05-13,5,2019,36,0,3,1,0,0,0,1,0,8102.0,1748.0,1,0,1,1,3.433333333333333,5.666666666666668,1332,16,2.0,3,1,48,243.1350114416476
austin,5012 Crystal Water Dr,78735,30.25295448303223,-97.8303680419922,1.98,0,True,True,False,True,False,False,Single Family,0,1996,589000.0,1,2019-08-12,8,2019,23,0,3,1,2,0,0,0,0,8232.0,2515.0,1,0,1,1,3.4333333333333336,5.666666666666668,1332,16,2.0,3,1,29,234.1948310139165
austin,1806 Crested Butte Dr #A,78746,30.261653900146484,-97.79895782470705,1.98,2,True,True,True,True,False,False,Condo,2,1983,559000.0,2,2019-09-06,9,2019,39,0,5,2,1,0,0,0,0,6838.0,1904.0,0,1,1,0,0.95,9.0,1600,14,3.0,2,3,42,293.5924369747899
austin,5101 Trail West Dr,78735,30.2513427734375,-97.83319854736328,1.98,0,False,True,False,True,False,False,Single Family,0,1982,499000.0,2,2019-03-14,3,2019,1,0,2,1,0,0,0,0,0,10018.0,1765.0,1,0,1,1,3.5,5.666666666666668,1332,16,2.0,3,1,43,282.7195467422096
austin,4609 Eagle Feather Dr,78735,30.24273109436035,-97.83098602294922,1.98,2,True,True,True,True,False,False,Single Family,2,1997,849500.0,1,2020-09-10,9,2020,66,0,3,2,0,1,0,2,0,10890.0,3070.0,1,0,1,1,3.5666666666666664,5.666666666666668,1332,16,3.0,4,2,28,276.7100977198697
austin,1902 Crested Butte Dr #B,78746,30.260513305664062,-97.79925537109376,1.98,3,True,True,True,True,False,True,Townhouse,3,1983,299000.0,4,2020-08-03,8,2020,3,0,7,2,0,0,0,0,0,6838.0,1800.0,0,1,1,0,1.0499999999999998,9.0,1600,14,3.0,3,3,42,166.11111111111111
austin,4700 Red Stone Ct,78735,30.247573852539062,-97.82837677001952,1.98,2,True,True,True,True,False,True,Single Family,2,1975,600000.0,2,2020-08-18,8,2020,105,0,4,2,2,0,0,1,0,7710.0,1804.0,1,0,1,1,3.4333333333333336,5.666666666666668,1332,16,2.0,3,1,50,332.59423503325945
austin,1903 Winter Park Rd,78746,30.26144790649414,-97.80066680908205,1.98,2,True,True,True,True,True,False,Single Family,2,1983,824900.0,2,2019-02-21,2,2019,35,0,4,2,0,0,0,0,0,11761.2,2651.0,0,1,1,0,0.95,9.0,1600,14,3.0,4,1,42,311.16559788758957
austin,4700 Eagle Feather Dr,78735,30.24354362487793,-97.83135986328124,1.98,0,True,True,False,True,False,True,Single Family,0,1997,725000.0,1,2018-04-03,4,2018,30,0,2,1,0,0,0,0,0,9104.0,2952.0,1,0,1,1,3.5,5.666666666666668,1332,16,3.0,4,2,28,245.59620596205963
austin,4604 Eagle Feather Dr,78735,30.24309539794922,-97.83060455322266,1.98,2,True,True,True,True,False,True,Single Family,2,1997,434800.0,6,2020-07-15,7,2020,75,0,3,2,2,0,0,0,0,7187.0,3187.0,1,0,1,1,3.5333333333333337,5.666666666666668,1332,16,3.0,4,2,28,136.4292438029495
